tag,value,agency,rule_id,rule_name,rule_type,example_id,dataset_name,reject,correct,reviewed
statute,§ 301.6226-2(b),"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",939bd3e4-d8f5-4d36-b59d-160c03077c84,December-2017,f,t,t
statute,The FAA also finds that this action is fully consistent with the obligations under 49 U.S.C. 40105(b)(1)(A) to ensure that the FAA exercises its duties consistently with the obligations of the United States under international agreements.,"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",4c1df94d-c814-4bfc-9543-4c3762c57037,December-2017,,,f
statute,Section 40105(b)(1)(A) requires the Administrator to exercise his authority consistently with the obligations of the U.S. Government under international agreements.,"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",f3734633-a960-4a3e-b198-ea4f3dadb4fb,December-2017,,,f
statute,The FAA also finds that this action is fully consistent with the obligations under 49 U.S.C. 40105(b)(1)(A) to ensure that the FAA exercises its duties consistently with the obligations of the United States under international agreements.,"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",4878c03f-9536-495d-a243-0bca031e7a0e,December-2017,,,f
statute,The CSA,"""DEPARTMENT OF JUSTICE""","""2017-26853""","""Schedules of Controlled Substances: Placement of MT-45 Into Schedule I""","""rule""",8e3cd1f7-362f-41f0-a523-21e8823f021a,December-2017,,,f
Treaty,Nice Agreement,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",e738bb76-a7f3-46b4-8450-1f11789983d3,December-2017,,,f
statute,37 CFR 2.85(a),"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",e738bb76-a7f3-46b4-8450-1f11789983d3,December-2017,,,f
Treaty,Nice Agreement ,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",636f2631-acd2-43ea-af6a-4c2ebf2ff431,December-2017,t,f,t
statute, 37 CFR 2.85(a),"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",636f2631-acd2-43ea-af6a-4c2ebf2ff431,December-2017,t,f,t
Treaty,C was entitled to a reduced rate of withholding in 2020 on U.S. source dividend income of 10 percent pursuant to a treaty,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",939bd3e4-d8f5-4d36-b59d-160c03077c84,December-2017,t,f,t
statute,§ 301.6226-2(h)(3)(ii),"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",939bd3e4-d8f5-4d36-b59d-160c03077c84,December-2017,f,t,t
statute,section 6226 in accordance with § 301.6226-1,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute,section 6234,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute,§ 301.6226-2(b),"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute,§ 301.6226-2,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute,§ 301.6226-2,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute,§ 301.6226-2(h)(3)(i),"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute,§§ 1.1441-1(b)(1) and 1.1441-5(b)(2)(i)(A),"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute,§ 301.6226-2(h)(3)(i),"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
statute, as a credit under section 33 against C's income tax liability on his ,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
Treaty,pursuant to a treaty,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
Treaty,a treaty,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",b6fe09a4-fcef-4611-9954-b3a90efb2c6a,December-2017,,,f
Treaty,Convention,"""DEPARTMENT OF HOMELAND SECURITY""","""2017-26278""","""Emergency Import Restrictions Imposed on Archaeological and Ethnological Materials From Libya""","""rule""",13c65ede-4e34-4bad-a5b3-52163bc05357,December-2017,f,t,t
statute,the Act,"""DEPARTMENT OF HOMELAND SECURITY""","""2017-26278""","""Emergency Import Restrictions Imposed on Archaeological and Ethnological Materials From Libya""","""rule""",13c65ede-4e34-4bad-a5b3-52163bc05357,December-2017,f,t,t
Treaty,"international treaty, convention, or protocol","""DEPARTMENT OF JUSTICE""","""2017-26853""","""Schedules of Controlled Substances: Placement of MT-45 Into Schedule I""","""rule""",237a49d4-8442-45d7-90be-ba404d8ce270,December-2017,f,t,t
statute,The CSA,"""DEPARTMENT OF JUSTICE""","""2017-26853""","""Schedules of Controlled Substances: Placement of MT-45 Into Schedule I""","""rule""",237a49d4-8442-45d7-90be-ba404d8ce270,December-2017,t,f,t
Treaty,pursuant to such international treaty,"""DEPARTMENT OF JUSTICE""","""2017-26853""","""Schedules of Controlled Substances: Placement of MT-45 Into Schedule I""","""rule""",237a49d4-8442-45d7-90be-ba404d8ce270,December-2017,t,f,t
statute,CFR 2.85(a),"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",e738bb76-a7f3-46b4-8450-1f11789983d3,December-2017,,,f
Treaty,Nice Agreement,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",636f2631-acd2-43ea-af6a-4c2ebf2ff431,December-2017,t,f,t
statute,37 CFR 2.85(a),"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",636f2631-acd2-43ea-af6a-4c2ebf2ff431,December-2017,f,t,t
Treaty,treaty,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",939bd3e4-d8f5-4d36-b59d-160c03077c84,December-2017,t,f,t
Treaty,WIPO,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",e738bb76-a7f3-46b4-8450-1f11789983d3,December-2017,,,f
Treaty,international classification system,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",e738bb76-a7f3-46b4-8450-1f11789983d3,December-2017,,,f
Treaty,The Nice Agreement,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",636f2631-acd2-43ea-af6a-4c2ebf2ff431,December-2017,f,t,t
Treaty,WIPO,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",636f2631-acd2-43ea-af6a-4c2ebf2ff431,December-2017,f,t,t
Treaty,the Nice Agreement,"""DEPARTMENT OF COMMERCE""","""2017-25880""","""International Trademark Classification Changes""","""rule""",636f2631-acd2-43ea-af6a-4c2ebf2ff431,December-2017,f,t,t
statute," title 49, U.S. Code","""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",8b801339-3d3d-41a9-b8b6-90f6efc212cd,December-2017,,,f
statute,Section 40105(b)(1)(A),"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",8b801339-3d3d-41a9-b8b6-90f6efc212cd,December-2017,f,t,t
Agreement,requires the Administrator to exercise his authority consistently with the obligations of the U.S. Government under international agreements,"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",8b801339-3d3d-41a9-b8b6-90f6efc212cd,December-2017,,,f
statute,"title 49, U.S. Code. Subtitle I, sections 106(f) and (g)","""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",83c09554-6978-48af-b20d-deda65b1e4d5,December-2017,,,f
statute,"Subtitle VII of title 49, Aviation Programs","""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",83c09554-6978-48af-b20d-deda65b1e4d5,December-2017,f,t,t
statute,Section 40105(b)(1)(A),"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",83c09554-6978-48af-b20d-deda65b1e4d5,December-2017,,,f
Agreement,obligations of the U.S. Government under international agreements,"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",83c09554-6978-48af-b20d-deda65b1e4d5,December-2017,,,f
statute,49 U.S.C. 40105(b)(1)(A),"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",4c1df94d-c814-4bfc-9543-4c3762c57037,December-2017,,,f
Agreement,to ensure that the FAA exercises its duties consistently with the obligations of the United States under international agreements,"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",4c1df94d-c814-4bfc-9543-4c3762c57037,December-2017,,,f
Treaty,a treaty,"""DEPARTMENT OF THE TREASURY""","""2017-27071""","""Centralized Partnership Audit Regime: Rules for Election Under Sections 6226 and 6227, Including Rules for Tiered Partnership Structures, and Administrative and Procedural Provisions""","""prorule""",939bd3e4-d8f5-4d36-b59d-160c03077c84,December-2017,t,f,t
Agreement,requires the Administrator to exercise his authority consistently with the obligations of the U.S. Government under international agreements,"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",83c09554-6978-48af-b20d-deda65b1e4d5,December-2017,,,f
statute,"49, U.S. Code. Subtitle I, sections 106(f) and (g)","""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",83c09554-6978-48af-b20d-deda65b1e4d5,December-2017,,,f
statute,Section 40101(d)(1),"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",83c09554-6978-48af-b20d-deda65b1e4d5,December-2017,f,t,t
Agreement,"agreement between the Government of American Samoa and Quota Management, Inc","""DEPARTMENT OF COMMERCE""","""2017-26227""","""Pacific Island Pelagic Fisheries; 2017 U.S. Territorial Longline Bigeye Tuna Catch Limits for the Territory of American Samoa""","""rule""",da5a3598-ad31-4119-971d-75b7922eaa91,December-2017,,,f
statute,50 CFR 665.819(c)(1),"""DEPARTMENT OF COMMERCE""","""2017-26227""","""Pacific Island Pelagic Fisheries; 2017 U.S. Territorial Longline Bigeye Tuna Catch Limits for the Territory of American Samoa""","""rule""",da5a3598-ad31-4119-971d-75b7922eaa91,December-2017,,,f
statute," title 49, U.S. Code. Subtitle I, sections 106(f) and (g)","""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",f3734633-a960-4a3e-b198-ea4f3dadb4fb,December-2017,,,f
statute,Section 40105(b)(1)(A),"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",f3734633-a960-4a3e-b198-ea4f3dadb4fb,December-2017,,,f
Agreement,requires the Administrator to exercise his authority consistently with the obligations of the U.S. Government under international agreements.,"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",f3734633-a960-4a3e-b198-ea4f3dadb4fb,December-2017,,,f
Agreement,any relevant international agreement area,"""DEPARTMENT OF COMMERCE""","""2017-26197""","""Requirements of the Vessel Monitoring System Type-Approval""","""prorule""",273a9daf-3102-4f77-b9a1-d21e6d17c014,December-2017,t,f,t
Agreement,international agreements,"""DEPARTMENT OF HOMELAND SECURITY""","""2017-26278""","""Emergency Import Restrictions Imposed on Archaeological and Ethnological Materials From Libya""","""rule""",32a02b9e-c9b0-4a48-a8f1-6ab24bd93a14,December-2017,f,t,t
statute,Act,"""DEPARTMENT OF HOMELAND SECURITY""","""2017-26278""","""Emergency Import Restrictions Imposed on Archaeological and Ethnological Materials From Libya""","""rule""",32a02b9e-c9b0-4a48-a8f1-6ab24bd93a14,December-2017,f,t,t
Treaty," international treaties, conventions, or protocols ","""DEPARTMENT OF JUSTICE""","""2017-26853""","""Schedules of Controlled Substances: Placement of MT-45 Into Schedule I""","""rule""",b2224cd7-5516-4536-9a7f-235363fe1f9d,December-2017,,,f
statute,21 U.S.C. 811(d)(1),"""DEPARTMENT OF JUSTICE""","""2017-26853""","""Schedules of Controlled Substances: Placement of MT-45 Into Schedule I""","""rule""",b2224cd7-5516-4536-9a7f-235363fe1f9d,December-2017,,,f
Agreement,"Except as otherwise authorized, and notwithstanding the existence of any rights or obligations conferred or imposed by any international agreement or contract entered into or any license or permit granted prior to the effective date, all expenses incident to the maintenance of physical property blocked pursuant to § 584.201(a) shall be the responsibility of the owners or operators of such property, which expenses shall not be met from blocked funds.","""DEPARTMENT OF THE TREASURY ""","""2017-27499""","""Magnitsky Act Sanctions Regulations""","""rule""",e2c6277c-5e91-4f80-aaa3-e27099d6596c,December-2017,,,f
Agreement,the obligations of the United States under international agreements.,"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",77060887-5d03-4b0c-b334-cb925a90b38c,December-2017,t,f,t
statute,49 U.S.C. 40105(b)(1)(A),"""DEPARTMENT OF TRANSPORTATION""","""2017-26847""","""Extension of the Prohibition Against Certain Flights in the Territory and Airspace of Somalia""","""rule""",77060887-5d03-4b0c-b334-cb925a90b38c,December-2017,f,t,t
statute,"For cases where the proposed country of import and recovery or disposal operations are not covered under an international agreement to which both the United States and the country of import are parties, EPA will coordinate with the Department of State to provide the complete notification to country of import and any countries of transit.","""ENVIRONMENTAL PROTECTION AGENCY""","""2017-27525""","""Confidentiality Determinations for Hazardous Waste Export and Import Documents""","""rule""",30b0c13a-23be-49b9-8fc4-f803f58d1bd9,December-2017,t,f,t
statute,49 U.S.C. 40105(b)(1)(A) ,"""DEPARTMENT OF TRANSPORTATION""","""2017-26903""","""Amendment of the Prohibition Against Certain Flights in Specified Areas of the Sanaa (OYSC) Flight Information Region""","""rule""",4878c03f-9536-495d-a243-0bca031e7a0e,December-2017,,,f
